ID,"input word",pronounce,part-of-speech,translation,synonyms,alt-synonyms
27066,"auditory apparatus",,,hallókészülék,,
27067,"auditory modality",,,hallásmód,,
27068,"auditory range",,,"hallási tartomány",,
27069,"auditory sense",,,hallásérzék,,
27070,"auf wiedersehen",,,búcsú,,
27071,"augean stables",,phrase,"augiász istállója","Augean stables",
27072,auger,ˈôgər,noun,fúró,drill|bit,
27073,augmentative,ôgˈmentətiv,adjective,fokozódó,intensifying|escalating|cumulative,
27074,augmented,ôgˈmentid,verb,kiegészített,augment|magnify|augment,nagyobbodik|nagyobbít
27075,augmenting,,verb,hatásfokozó,augment|magnify|augment,nagyobbodik|nagyobbít
27076,"augur well",,,"jól halad",,
27077,augural,,,auguri,,
27078,auguration,,,auguration,,
27079,augured,ˈôgər,verb,augured,"tell fortunes|augur|bode|adumbrate|foretell|prophesy|augur",jósol|megjövendöl
27080,augurer,,,ómen,,
27081,Augustan,ôˈgəstən,,Augustus,,
27082,augustly,,,augustly,,
27083,"auld lang syne",,,régen,,
27084,aumbry,,,aumbry,,
27085,aunt,"ant,änt",noun,néni,,nagynéni
27086,auntie,,noun,nénike,,nagynénike
27087,aurally,,adverb,"hallás útján",,
27088,aurelia,,,Aurelia,,
27089,auric,ˈôrik,adjective,aranytartalmú,auriferous,
27090,auricle,ˈôrikəl,noun,fülkagyló,earlap|concha,
27091,auricomous,,,auricomous,,
27092,auriferous,ôˈrifərəs,adjective,aranytartalmú,auric,
27093,aurify,,,aurify,,
27094,aurin,,,Aurin,,
27095,aurist,,noun,fülszakorvos,,
27096,"aurora particles",,,"aurora részecskék",,
27097,auroral,,adjective,hajnali,,
27098,aurorally,,,aurorally,,
27099,aurous,,,aurous,,
27100,aurulent,,,Aurulent,,
27101,aurum,,,aurum,,
27102,auscult,,,auscult,,
27103,auscultate,,verb,meghallgat,"listen in","hallgatóval vizsgál"
27104,ausgespielt,,,"játszott el",,
27105,auslander,,,Auslander,,
27106,auspex,,,auspex,,
27107,auspicate,,,támogatta,,
27108,auspices,,noun,égisze,patronage|advocacy,pártfogás
27109,auspicial,,,auspicial,,
27110,auspiciously,,,szerencsésen,,
27111,auspiciousness,,,auspiciousness,,
27112,austerely,,,puritán,,
27113,austerity,ôˈsteritē,noun,megszorító,stringency|severity|sternness|rigorism|temperance,szigorúság|mértékletesség
27114,Australian,ôˈstrālyən,adjective,ausztrál,,
27115,"Australian dollar",,,"ausztrál dollár",,
27116,autarch,ˈôtärk,,autarkhának,,
27117,autarchic,,,autokratikus,,
27118,autarchical,,,autarchical,,
27119,autarkic,,,autark,,
27120,autarky,ˈôˌtärkē,,autarkia,,
27121,auteur,,,szerző,,
27122,authenticatable,,,hitelesíthető,,
27123,authenticated,,verb,hitelesített,authenticate|certify|verify|legalize|corroborate|calibrate|attest|certify|testify|witness|vouch|depose,hitelesít|tanúsít
27124,authenticating,ôˈTHentiˌkāt,verb,hitelesítő,authenticate|certify|verify|legalize|corroborate|calibrate|attest|certify|testify|witness|vouch|authenticate,hitelesít|tanúsít
27125,authentication,,noun,hitelesítés,legalization|certification|attestation|standardization|vidimus,
27126,authenticator,,noun,"hitelesítő jel",,
27127,authenticity,ˌôTHenˈtisitē,noun,hitelesség,credibility|genuineness,
27128,authenticly,,adverb,hitelesen,authentically|genuinely,
27129,auther,,,auther,,
27130,authomobilist,,,authomobilist,,
27131,"author unknown",,,"szerző ismeretlen",,
27132,authored,ˈôTHər,,"Szerző által",,
27133,authoress,ˈôTHəris,noun,írónő,,
27134,authoring,ˈôTHəriNG,,authoring,,
27135,authorisation,ˌôTHərəˈzāSHən,noun,meghatalmazás,authorization|mandate|authority|procuration|commission,
27136,authorise,ˈôTHəˌrīz,verb,engedélyez,authorize|allow|permit|grant|charter|countenance|authorize|depute|empower|enable|license|entitle|authorize|empower,felhatalmaz|meghatalmaz
27137,authorised,ˈôTHəˌrīzd,adjective,felhatalmazott,authorized|authorized,rendszeresített
27138,authoritarians,"ôˌTHär-,əˌTHôriˈte(ə)rēən",,tekintélyelvűekre,,
27139,authoritatively,,,authoritatively,,
27140,authoritativeness,,,tekintély,,
27141,authorities,,noun,hatóság,"authority|government|steering wheel|wheel|cabinet",kormány
27142,authorizer,,,autorizáló,,
27143,authorizes,ˈôTHəˌrīz,verb,engedélyezi,authorize|allow|permit|grant|charter|countenance|authorize|depute|empower|enable|license|entitle|authorize|empower|authorise,engedélyez|felhatalmaz|meghatalmaz
27144,authorizing,,verb,engedélyezésre,authorize|allow|permit|grant|charter|countenance|authorize|depute|empower|enable|license|entitle|authorize|empower|authorise,engedélyez|felhatalmaz|meghatalmaz
27145,authorship,ˈôTHərˌSHip,noun,szerzőség,,
27146,autism,ˈôˌtizəm,noun,autizmus,,"befelé fordulás"
27147,autist,,,autizmus,,
27148,autistic,ôˈtistik,adjective,autisztikus,introvert|in-toed,"befelé forduló"
27149,"auto club offering",,,"auto klubkínálat",,
27150,autobahn,,,országút,,
27151,autobiographer,,,autobiographer,,
27152,autobiographical,ˌôtəbīəˈgrafikəl,,önéletrajzi,,
27153,autobiographist,,,autobiographist,,
27154,autobiography,ˌôtəbīˈägrəfē,noun,önéletrajz,"curriculum vitae",
27155,autobus,,,busz,,
27156,autocar,,,edző,,
27157,autochthonal,,,ősi,,
27158,autochthones,ôˈtäkTHən,noun,autochthones,autochthon,őslakos
27159,autochthonic,,,autochthonic,,
27160,autochtonous,ôˈtäkTHənəs,,autochton,,
27161,autocide,,,autocide,,
27162,autocratically,,,önhatalmú,,
27163,autocriticism,,,autocriticism,,
27164,autodidact,ˌôtōˈdīˌdakt,noun,autodidakta,,"önmagát képző személy"
27165,autoerotic,ˌôtō-iˈrätik,,autoerotikus,,
27166,autoeroticism,,,autoszexualitás,,
27167,auto-evaluation,,,auto-értékelés,,
27168,autofluorescence,,,autofluoreszcenciája,,
27169,autogenous,ôˈtäjənəs,adjective,autogén,ancient|ancestral|pristine|primeval|primordial,ősi
27170,autogiro,,,"A csoportos beszedési",,
27171,autographing,ˈôtəˌgraf,,autographing,,
27172,autography,ôˈtägrəfē,,autoradiográfián,,
27173,autogyro,,,autogyro,,
27174,autohypnosis,ˌôtōhipˈnōsis,,autohypnosis,,
27175,autoist,,,autoist,,
27176,autologous,ôˈtäləgəs,,autológ,,
27177,autoluminescence,,,autoluminescence,,
27178,automat,,,automatikus,,
27179,automata,,noun,automaták,robot|automaton|drudge|corvee|automaton,"robot|gépies személy"
27180,automate,ˈôtəˌmāt,verb,automatizálni,,automatizál
27181,automates,ˈôtəˌmāt,verb,automaták,automate,automatizál
27182,"automatic control",,,"automatikus vezérlés",,
27183,"automatic pilot",,noun,robotpilóta,autopilot,
27184,"automatic recorder",,,"automatikus felvevő",,
27185,automatical,,adjective,automatikus,automatic|self-acting|automatic|automatic|self-acting|self-propelled,automata|önműködő
27186,automatically,,adverb,automatikusan,mechanically,gépiesen
27187,automatics,,,automatika,,
27188,automating,ˈôtəˌmāt,verb,automatizálásához,automate,automatizál
27189,automations,,,automatikák,,
27190,automatisation,,,automatizálás,,
27191,automatism,ôˈtäməˌtizəm,noun,gépiesség,,
27192,automatist,,,automatist,,
27193,automatization,,,automatizálás,,
27194,automatize,ôˈtäməˌtīz,,automatizálni,,
27195,automatized,,,automatizált,,
27196,automaton,"-ˌtän,ôˈtämətən",noun,robot,robot|drudge|corvee,"gépies személy"
27197,automatonlike,,,automatonlike,,
27198,automatons,"-ˌtän,ôˈtämətən",noun,automaták,robot|automaton|drudge|corvee|automaton,"robot|gépies személy"
27199,automatous,aftómatous,,automatizált,,
27200,auto-mechanic,,,auto-szerelő,,
27201,"automobile horn",,,"autó kürt",,
27202,"automobile mechanic",,,gépjárműszerelő,,
27203,automotive,ˌôtəˈmōtiv,adjective,autóipari,,"önmagától mozgó"
27204,"automotive vehicle",,,gépjármű,,
27205,autonetics,,,autonetics,,
27206,autonomic,ˌôtəˈnämik,,autonóm,,
27207,autonomically,,,"autonóm módon",,
27208,autonomicly,,,autonóm,,
27209,autonomies,ôˈtänəmē,noun,autonómiák,autonomy,autonómia
27210,autonomously,,,autonóm,,
27211,autonym,,,autonym,,
27212,autophytic,,,autophytic,,
27213,autopilot,,noun,robotpilóta,"automatic pilot",
27214,autoradiography,,,autoradiográfia,,
27215,autoroute,,,országút,,
27216,autoschediasm,,,autoschediasm,,
27217,autoschediastic,,,autoschediastic,,
27218,autostrada,,,országút,,
27219,autosuggestion,ˌôtōsə(g)ˈjesCHən,noun,önszuggesztió,self-suggestion,
27220,auto-suggestion,,noun,önszuggesztió,autosuggestion|self-suggestion,
27221,autotrophic,,,autotróf,,
27222,autotype,,noun,autotípia,,
27223,"autumn of life",,,"őszi élet",,
27224,autumnal,ôˈtəmnəl,adjective,őszies,,
27225,"autumnal equinox",,,"őszi egyenlőség",,
27226,autumns,ˈôtəm,noun,ősz,autumn|fall,
27227,"aux abois",,,öbölben,,
27228,auxiliarily,,,auxiliarily,,
27229,av,,,az,,
27230,"avail oneself of",,verb,"igénybe vesz",enlist,
27231,availability,,noun,elérhetőség,attainability|validity,érvényesség
27232,availably,,,availably,,
27233,availed,,verb,élt,avail,"előnyére van"
27234,availer,,,availer,,
27235,"availing argument",,,érv,,
27236,avails,,noun,kalauzoljuk,benefit|profit|gain|advantage|proceeds|lucre|preference|advantage|benefit|profit|vantage|virtue,haszon|előny
27237,avalanche,ˈavəˌlanCH,noun,lavina,"snow slide",
27238,Avalon,ˈavəˌlän,,Avalon,,
27239,"avant garde",,,"avant garde",,
27240,avant-gardism,,,front-gardism,,
27241,avant-propos,,,előszó,,
27242,"avaricious person",,,"rettenetes ember",,
27243,avaritia,,,kapzsiság,,
27244,"avenged sevenfold",,,"hétszer szorult",,
27245,avengement,,,avengement,,
27246,avenges,əˈvenj,verb,megbosszulja,"revenge|avenge|get even with|avenge","megbosszul|elégtételt vesz"
27247,avenging,,verb,bosszúálló,"revenge|avenge|get even with|avenge","megbosszul|elégtételt vesz"
27248,"average joe",,,"átlagos Joe",,
27249,"average man",,,"átlagos férfi",,
27250,"average person",,,"átlagos személy",,
27251,averagely,,,átlagosan,,
27252,averageness,,,átlagosság,,
27253,averager,,,averager,,
27254,averment,əˈvərmənt,noun,állítás,statement|contention|allegation|affirmation|predicate,
27255,Avernus,,,Avernus,,
27256,averral,,,averral,,
27257,averred,,verb,mondogatták,evidence|prove|demonstrate|testify|attest|aver|claim|state|submit|posit|contend|declare,bizonyít|állít
27258,averring,əˈvər,verb,averring,evidence|prove|demonstrate|testify|attest|aver|claim|state|submit|posit|contend|aver,bizonyít|állít
27259,aversation,,,aversation,,
27260,"averse to",,,elkerüli,,
27261,aversely,,,vonakodva,,
27262,"aversion repulsion",,,"elriasztás elnyomása",,
27263,averted,,verb,hárítani,"avert|turn away|stave off|parry|turn aside|fend off|avert|head off",elfordít|elhárít
27264,averter,,,averter,,
27265,avertible,,,megelőzhető,,
27266,aves,,,baromfi,,
27267,aviary,ˈāvēˌerē,noun,madárház,"cage|bird cage|mew",kalitka
27268,"aviary blue",,,"madárfa kék",,
27269,aviation,ˌāvēˈāSHən,noun,repülés,"flight|flying|fly|aeronautics|airmanship|air force",légi|légierő
27270,aviatress,,,aviatress,,
27271,aviatrix,ˌāvēˈātriks,,aviatrix,,
27272,avichi,aveechi,,Avici,,
27273,"avid person",,,"lelkes ember",,
27274,avidly,,,mohón,,
27275,avion,,,sík,,
27276,avion-canon,,,levegő-gun,,
27277,avo,,,nagyapa,,
27278,avocado,"ˌavəˈkädō,ˌävə-",noun,avokádó,,
27279,"avoid work",,,"elkerülje a munkát",,
27280,avoidable,əˈvoidəbəl,adjective,elkerülhető,overriding,hatálytalanító
27281,avoidant,əˈvoidənt,,elkerülő,,
27282,avoided,,verb,kerülendő,"avoid|steer clear of|evade|escape|keep off|shun|annihilate|nullify|repeal|avoid|elide|efface",elkerül|megsemmisít
27283,avoider,,,Avoider,,
27284,avoiding,,verb,elkerülve,"avoid|steer clear of|evade|escape|keep off|shun|annihilate|nullify|repeal|avoid|elide|efface",elkerül|megsemmisít
27285,"avoiding contact",,,"az érintkezés elkerülése",,
27286,"avoirdupois weight",,,"elkerüljék a súlyt",,
27287,avouched,,verb,avouched,guarantee|attest|avouch|avouch,kezeskedik|biztosíték
27288,avoucher,,,avoucher,,
27289,avouching,əˈvouCH,verb,avouching,guarantee|attest|avouch|avouch,kezeskedik|biztosíték
27290,avowed,əˈvoud,adjective,közismert,known|notorious|proverbial|well-known,nyilvánított
27291,avowedly,,adverb,nyíltan,openly|outright|overtly|honestly|sincerely,
27292,avower,,,avower,,
27293,avowing,əˈvou,verb,avowing,acknowledge|recognize|admit|concede|avow,elismer
27294,"avra kedavra",,,"avada kedavra",,
27295,avulse,,,avulse,,
27296,avulsion,əˈvəlSHən,noun,"leszakított rész",,
27297,avuncular,əˈvəNGkyələr,adjective,öreguras,,atyáskodóan
27298,aw,,,és,,
27299,awaiter,,,"Egy pincér",,
27300,awaiting,,verb,váró,"wait|expect|await|be waiting for|hang fire|wait|await|bide",vár|várakozik
27301,awaits,əˈwāt,verb,"Önre vár","wait|expect|await|be waiting for|hang fire|wait|await|bide",vár|várakozik
27302,"awake to",,,ébren,,
27303,awakened,,verb,felébredt,"wake up|awaken|awake|waken",felébred
27304,awakener,,,megszabadító,,
27305,awakening,əˈwāk(ə)niNG,noun,ébredés,waking|arousal,
27306,awarded,,verb,megítélt,donate|award|confer|endow|dispense|award|adjudicate|reward|award|requite|recompense|guerdon|remunerate|award|award,adományoz|odaítél|jutalmaz|díjaz|kitüntet
27307,awarder,,,awarder,,
27308,awarding,,verb,odaítéléséről,donate|award|confer|endow|dispense|award|adjudicate|reward|award|requite|recompense|guerdon|remunerate|award|award,adományoz|odaítél|jutalmaz|díjaz|kitüntet
27309,"aware of",,,"tudatában van",,
27310,awarely,avarelay,,Avrely,,
27311,"away back",,,vissza,,
27312,"away from",,adverb,távol,far|afar|wide|asunder,
27313,"away from here",,,"el innen",,
27314,"away from home",,,"távol az otthontól",,
27315,"away with you",,,"el veled",,
27316,aweary,,adjective,fáradt,tired|weary|exhausted|exhaust|jaded,
27317,aweather,,,aweather,,
27318,awe-inspiring,,adjective,félelmetes,"formidable|fearful|dreadful|awe inspiring|redoubtable|morbid|sublime|majestic|royal|kingly|awe inspiring",fenséges
27319,aweless,,,aweless,,
27320,awesomely,,,félelmetesen,,
27321,awesomeness,,,awesomeness,,
27322,awe-stricken,,,"félelem sújtotta",,
27323,awe-struck,,,lenyűgözve,,
27324,awhile,əˈ(h)wīl,adverb,"rövid ideig",,
27325,awing,,verb,awing,bulldoze|intimidate|outface|overawe|daunt|hector,megfélemlít
27326,"awkward age",,,"kínos életkor",,
27327,"awkward situation",,,"kínos szituáció",,
27328,"awkward squad",,,"kínos csapat",,
27329,awkwardly,,adverb,ügyetlenül,,
27330,awkwardness,ˈôkwərdnis,noun,ügyetlenség,clumsiness|bungle|left-handedness|unpleasantness|nuisance|illness|confusion|embarrassment|difficulties|jam|perplexity,kellemetlenség|zavar
27331,awl,'awal,,első,,
27332,awless,,,awless,,
27333,awn,ôn,noun,toklász,beard,
27334,awns,,noun,szálka,awn|beard,toklász
27335,AWOL,ˈāˌwôl,,AWOL,,
27336,"ax to grind",,,"fejszével őrölni",,
27337,"axe handle",,,"fejsze fogantyú",,
27338,axed,,verb,axed,ax|axe,"erősen leszállít"
27339,axeman,,,hóhér,,
27340,axenic,"āˈzen-,āˈzēnik",,axenic,,
27341,axial,ˈaksēəl,adjective,tengelyirányú,,tengelykörüli
27342,"axial skeleton",,,"tengely váz",,
27343,axiological,,,axiológiai,,
27344,axiology,,,axiology,,
27345,axiom,ˈaksēəm,noun,alapigazság,,
27346,axiomatical,,adjective,"magától értetődő",implicit|axiomatic|irrefutable|incontestable|axiomatic,megdönthetetlen
27347,axiomatically,,,axiomatically,,
27348,axioms,,noun,axiómák,axiom,alapigazság
27349,"axis vertebra",,,tengelycsigolya,,
27350,axle,ˈaksəl,noun,tengely,axis|pivot,
27351,axon,ˈakˌsän,,axon,,
27352,ayah,,,apa,,
27353,ayatollah,ˌäyəˈtōlə,,ajatollah,,
27354,a-yo,,,a-én,,
27355,Ayuh,,,Gyerünk,,
27356,az,,,az,,
27357,azoic,"āˈzō-ik,əˈzō-",adjective,"élőlény nélküli",,
27358,"Aztec revenge",,,"Azték bosszú",,
27359,"Aztec two-step",,,"Azték két lépés",,
27360,azure,ˈaZHər,adjective,égszínkék,sky-blue|cerulean,
27361,"B F Skinner",,,"B F Skinner",,
27362,"b?�te noire",,,"fekete bükk",,
27363,b-52,,,b-52,,
27364,baa,,,bárok,,
27365,baas,,,főnök,,
27366,babbitt,,noun,csapágyfém,philistine|lowbrow,nyárspolgár
27367,babbled,,verb,fecsegett,babble|crow,gügyög
27368,babblemouth,ˈblabərˌmouTH,,"Fecsegő száj",,
27369,babbling,,verb,csobogó,babble|crow,gügyög
27370,"babbling brook",,,"csörgő patak",,
27371,"babe in arms",,,"kisbaba karjaiban",,
27372,"babe in the woods",,,"babe az erdőben",,
27373,"babe in woods",,,"babe az erdőben",,
27374,"Babe Ruth",,,"Babe Ruth",,
27375,babelism,,,babelism,,
27376,babied,,,babied,,
27377,babish,,,babish,,
27378,baboon,baˈbo͞on,noun,pávián,,
27379,babu,ˈbäbo͞o,,babu,,
27380,"baby bed",,,"baba ágy",,
27381,"baby bird",,,"baba madár",,
27382,"baby blue",,,babakék,,
27383,"baby blue eyes",,,"baba kék szeme",,
27384,"baby buggy",,noun,babakocsi,"pram|baby carriage",
27385,"baby care facility",,,"babaápolási létesítmény",,
27386,"baby carriage",,noun,babakocsi,"pram|baby buggy|pram|perambulator",gyermekkocsi
27387,"baby cat",,,"baba macska",,
27388,"baby doll",,,"baba baba",,
27389,"baby goat",,,"baba kecske",,
27390,"baby kisser",,,"baba csókolózó",,
27391,"baby minder",,,"bébi kevesebb",,
27392,"baby sheep",,,"baba juhok",,
27393,"baby sitter",,noun,bébiszitter,babysitter,gyerekvigyázó
27394,baby-doll,,,baby-doll,,
27395,babyhood,,noun,csecsemőkor,infancy,
27396,babying,ˈbābē,,babying,,
27397,babyishly,,,babyishly,,
27398,babyminder,,,babyminder,,
27399,"baby's room",,,"baba szobája",,
27400,baby-sit,,verb,baby-sit,babysit,"gyermekre vigyáz"
27401,baby-sitter,,noun,bébiszittert,babysitter,gyerekvigyázó
27402,babysitters,,noun,bébiszitterek,babysitter,gyerekvigyázó
27403,babysitting,,,gyermekfelügyelet,,
27404,baby-walker,,,járóka,,
27405,baccarat,"ˈbäkəˌrä,ˌbakəˈrä",,baccarat,,
27406,baccate,ˈbakˌāt,,bogyós,,
27407,bacchanal,"ˈbakənl,ˌbak-,ˌbäkəˈnäl",adjective,tivornyázó,orgiastic,
27408,bacchanalia,,noun,Bacchus-ünnep,Bacchanalia,
27409,bacchanalian,"-ˈnālēən,ˌbakə-,ˌbäkəˈnālyən",adjective,duhaj,,
27410,bacchanals,bachchanals,,Bchcnls,,
27411,bacchant,bachchanat,,Bchcnt,,
27412,bacchantic,bachchanateek,,"Jelölje be a jelölőnégyzetet",,
27413,bacchic,,adjective,bacchusi,Bacchic,
27414,bacchus,,noun,Bacchus,Bacchus,
27415,bachelor,ˈbaCH(ə)lər,noun,agglegény,,
27416,"bachelor girl",,,"bachelor lány",,
27417,bachelorette,ˌbaCH(ə)ləˈret,,bachelorette,,
27418,bachelorhood,,noun,agglegény-élet,,
27419,bachelorship,,noun,baccalaureátus,,
27420,bachle,Bām̐calē,,túléljük,,
27421,bacillus,bəˈsiləs,noun,bacilus,microbe,
27422,"back  out",,,vissza,,
27423,"back and fill",,,"vissza és töltse ki",,
27424,"back and forth",,adverb,előre-hátra,,
27425,"back answer",,,"vissza válasz",,
27426,"back at you",,,"vissza veled",,
27427,"back away",,verb,hátrálni,differ|deviate|diverge|swerve,eltér
27428,"back country",,,hátország,,
27429,"back debts",,,adósságokat,,
27430,"back door",,adjective,"hátsó ajtó",back|hind|backdoor|hinder,hátsó
27431,"back down",,verb,vissza,"resign|renounce|give up|forgo|disclaim|withdraw|revoke|take back|unsay|conceal",lemond|visszavon
27432,"back end",,,vissza,,
27433,"back forty",,,negyven,,
27434,"back garden",,,"hátsó kert",,
27435,"back in",,,vissza,,
27436,"back line",,,hátvonal,,
27437,"back matter",,,vissza,,
27438,"back number",,noun,"régebbi szám",,
27439,"back of",,,"vissza a",,
27440,"back of beyond",,,hátra,,
27441,"back off",,,hátrálj,,
27442,"back out",,verb,vissza,,kihátrál
27443,"back pack",ˈbakˌpak,noun,"hátsó csomag",backpack|knapsack|rucksack|backsack|haversack|pack,hátizsák
27444,"back pedal",,verb,"hátsó pedál","back-pedal|back up|back out of|pipe down|back-pedal",kontrázik|visszakozik
27445,"back road",,,"hátsó út",,
27446,"back seat",,,"hátsó ülés",,
27447,"back side",,noun,hátoldal,bottom|buttocks|rear|ass|backside|bum,fenék
27448,"back stream",,,visszafolyás,,
27449,"back street",,noun,mellékutca,"off-street|side street|bystreet",
27450,"back talk",,,"vissza beszélgetés",,
27451,"back to",,,"vissza a",,
27452,"back to back",,,hátra,,
27453,"back to front",,,"hátulról előre",,
27454,"back to the wall",,,"vissza a falhoz",,
27455,"back up",,verb,"biztonsági mentés","aid|support|promote|assist|favor|back out of|pipe down|back-pedal",támogat|visszakozik
27456,"back when",,,"vissza, amikor",,
27457,"back wrong horse",,,"vissza a rossz ló",,
27458,"back yard",,noun,"hátsó udvar",court|courtyard|yard|backyard,udvar
27459,backache,ˈbakˌāk,noun,hátfájás,,
27460,backbencher,,noun,backbencher,back-bencher,"nem kormánypárti képviselő"
27461,backbite,,verb,rágalmaz,slander|defame|asperse|calumniate|denigrate,
27462,backbiter,,noun,intrikus,schemer|intimate|libeller|calumniator,rágalmazó
27463,backbiting,ˈbakˌbītiNG,,backbiting,,
27464,back-biting,,,back-harapás,,
27465,backboned,,,backboned,,
27466,backbreaker,,,Backbreaker,,
27467,back-breaking,,,vissza-törés,,
27468,"backbreaking work",,,"hátborzongató munka",,
27469,backcloth,,,backcloth,,
27470,back-country,,,back-ország,,
27471,backdate,ˈbakˌdāt,,backdate,,
27472,backdoor,,adjective,"hátsó ajtó",back|hind|hinder,hátsó
27473,back-door,,adjective,"hátsó ajtó",back|hind|backdoor|hinder,hátsó
27474,"backdoor trots",,,"hátsó ajtó trot",,
27475,backed,,adjective,"háttal ellátott",,
27476,"backed by",,,támogatott,,
27477,"back-fence talk",,,"hátsó kerítés beszélgetés",,
27478,backflow,,,visszaáramlás,,
27479,backgammon,ˈbakˌgamən,noun,backgammon,,
27480,"background signal",,,háttérjel,,
27481,backgrounded,,,háttérbe,,
27482,backgrounding,,,"a hátteret",,
27483,backhand,ˈbakˌhand,noun,"fonák ütés",,
27484,backhandedly,,,backhandedly,,
27485,backhander,ˈbakˌhandər,,backhander,,
27486,backhoe,ˈbakˌhō,,kotró,,
27487,backhouse,,,Backhouse,,
27488,backland,ˈbakˌland,,backland,,
27489,backlash,ˈbakˌlaSH,noun,holtjáték,latitude|gap|lacuna|hiatus|yawn,"hézag|visszacsapó láng|rácsviszáram"
27490,backless,ˈbaklis,,backless,,
27491,backlog,"-ˌläg,ˈbakˌlôg",noun,hátralék,remainder|arrearages|stock|set|kit|supply|resource,restancia|készlet
27492,backlogs,,noun,lemaradások,backlog|remainder|arrearages|backlog|stock|set|kit|supply|resource|outfit,hátralék|restancia|készlet
27493,backmost,,adjective,"legmesszebb levő",,
27494,back-number,,noun,back-szám,"back number","régebbi szám"
27495,backpacker,,,hátizsákos,,
27496,backpacking,,,hátizsák,,
27497,backpedal,ˈbakˌpedl,verb,visszakozni,"back-pedal|back up|back out of|pipe down|back-pedal",kontrázik|visszakozik
27498,backplate,ˈbakˌplāt,,hátlap,,
27499,backrest,ˈbakˌrest,noun,háttámla,,
27500,"backroom boy",,,"hátsó szoba fiú",,
27501,backrush,,,backrush,,
27502,backs,,noun,hátán,"back|ridge|back|verso|back page|back|rearguard|rear|full-back|buttocks|behind|ass|back|nates|arse",hát|hátoldal|hátvéd|ülep
27503,backscratcher,ˈbakˌskraCHər,,hátvakaró,,
27504,back-scratcher,,,hátvakaró,,
27505,"backseat driver","ˌbakˌsēt ˈdrīvər",,"hátsó ülésvezető",,
27506,"back-seat driver",,,"hátsó ülésvezető",,
27507,backset,,,kulcsközép-,,
27508,backsettler,,,backsettler,,
27509,backsheesh,,,baksis,,
27510,"backside scut",,,"hátsó pajzs",,
27511,backsides,,noun,backsides,bottom|buttocks|rear|ass|backside|bum,fenék
27512,backslide,ˈbakˌslīd,verb,visszaesik,"retrogress|fall back",
27513,backsliding,,,elfordulással,,
27514,backspace,ˈbakˌspās,,backspace,,
27515,back-stabber,,,back-stabber,,
27516,backstair,,,backstair,,
27517,backstay,ˈbakˌstā,,backstay,,
27518,backstitching,,,kontúröltések,,
27519,backstreet,ˈbakˌstrēt,,backstreet,,
27520,backstroke,ˈbakˌstrōk,noun,hátúszás,atavism,visszaütés
27521,backswing,ˈbakˌswiNG,,backswing,,
27522,backsword,ˈbakˌsôrd,noun,"egyélű kard",,
27523,backtalk,,,backtalk,,
27524,back-to-front,,,"hátulról előre",,
27525,backtrack,ˈbakˌtrak,verb,visszalép,"stand down|back out of|retract",visszatáncol|hazamegy
27526,backtracking,,,visszalépés,,
27527,back-up,,noun,"biztonsági mentés",,"hátoldali nyomat"
27528,"backup man",,,"biztonsági ember",,
27529,"backward deviation",,,"visszafelé való eltérés",,
27530,"backward motion",,,"visszafelé mozgás",,
27531,"backward step",,,visszalépés,,
27532,backwardation,,,backwardation,,
27533,backward-looking,,,visszatekintő,,
27534,backwardly,,,hátrafelé,,
27535,backwardness,,noun,maradiság,obscurantism|conservatism|slowness|tardiness,visszamaradottság|lassúság
27536,back-water,,noun,holtág,backwater|backwater|backwater,"tespedés|visszafelé folyó víz"
27537,backwaters,"-ˌwätər,ˈbakˌwôtər",noun,holtágak,backwater|backwater|backwater,"holtág|tespedés|visszafelé folyó víz"
27538,backwood,,,Backwood,,
27539,"backwoods person",,,"backwoods személy",,
27540,backwoodsman,,noun,"őserdőben élő gyarmatos",,
27541,backyards,,noun,backyards,court|courtyard|yard|backyard,udvar
27542,bacon,ˈbākən,noun,szalonna,,bacon|császárhús
27543,bacons,ˈbākən,noun,bacons,bacon|bacon|bacon,szalonna|bacon|császárhús
27544,bacteria,,noun,baktériumok,bacterium|germ|microbe,baktérium
27545,"bacterial disease",,,"bakteriális betegség",,
27546,bactericidal,,,bakteriális,,
27547,bactericide,bakˈti(ə)rəˌsīd,,baktériumölő,,
27548,bacteriologist,,noun,bakteriológus,,
27549,bacteriology,bakˌti(ə)rēˈäləjē,noun,bakteriológia,,
27550,bacterium,bakˈti(ə)rēəm,noun,baktérium,germ|microbe,
27551,"bad actor",,,"rossz színész",,
27552,"bad apple",,,"rossz alma",,
27553,"bad ass",ˈbadˌas,,"rossz szamár",,
27554,"bad behavior",,,"rossz magatartás",,
27555,"bad blood",,noun,"rossz vér",,
27556,"bad boy",,,"rossz fiú",,
27557,"bad break",,,"rossz szünet",,
27558,"bad breeding",,,"rossz tenyésztés",,
27559,"bad character",,,"rossz karakter",,
27560,"bad condition",,,"Rossz állapot",,
27561,"bad conscience",,,"rossz lelkiismeret",,
27562,"bad deal",,,"rossz üzlet",,
27563,"bad deed",,,"rossz cselekedet",,
27564,"bad dream",,,"rossz álom",,
27565,"bad egg",,,"rossz tojás",,
27566,"bad experience",,,"rossz tapasztalat",,
27567,"bad fairy",,,"rossz tündér",,
27568,"bad faith",,noun,"rossz sors",,rosszhiszeműség
27569,"bad feeling",,,"rossz érzés",,
27570,"bad for",,,"rossz neki",,
27571,"bad fortune",,,"rossz szerencse",,
